facility_id,provider,operator,iso3,city_or_region,latitude,longitude,capacity_value,capacity_unit,facility_status,ai_relevance_flag,source_id
dc_seed_group_v2:004311,,Data Vault Limited,NZL,,-41.281314,174.775747,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:004644,,Datacom Data Centres Ltd,NZL,,-37.736322,175.221186,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:004662,,Data Vault Limited,NZL,,-37.741034,175.224733,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:004671,,Computer Concepts Limited (CCL),NZL,,-43.546476,172.632978,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:004672,,Spark New Zealand Trading Limited,NZL,,-41.280572,174.778334,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:004674,,Revera,NZL,,-43.542343,172.603148,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:004686,,Plan B Limited,NZL,,-41.169595,174.825314,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:004699,,Caduceus Systems Ltd,NZL,,-41.283637,174.776599,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:004700,,Citylink Limited,NZL,,-41.274693,174.779137,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:004703,,Datacom Data Centres Ltd,NZL,,-43.529429,172.631994,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:004809,,Spark New Zealand Trading Limited,NZL,,-38.669171,178.027423,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:004944,,Enable Networks Limited,NZL,,-43.538834,172.555049,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:005087,,EOL,NZL,,-37.681867,176.168362,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:005221,,Umbrellar Platform Limited,NZL,,-43.492029,172.559494,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:005795,,Localhost Limited,NZL,,-41.274901,174.779274,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:005946,,Advantage Computers Ltd,NZL,,-40.352472,175.610721,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:006192,,Datacom Data Centres Ltd,NZL,,-41.29586,174.773301,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:006207,,Chorus New Zealand Limited,NZL,,-39.488429,176.916658,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:006208,,Chorus New Zealand Limited,NZL,,-40.948395,175.659757,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:006249,,Chorus New Zealand Limited,NZL,,-36.882762,174.762611,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:006252,,Spark New Zealand Trading Limited,NZL,,-43.531858,172.635694,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:006253,,Enable Networks Limited,NZL,,-43.543077,172.606677,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:006888,,Chorus New Zealand Limited,NZL,,-37.683274,176.136227,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:006889,,Chorus New Zealand Limited,NZL,,-41.295002,174.782895,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:006890,,Chorus New Zealand Limited,NZL,,-43.523518,172.545222,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:004251,,Zain Omantel International (ZOI),OMN,,23.664446,57.893844,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:005169,,Zain Omantel International (ZOI),OMN,,23.601272,58.549194,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:000581,,Khyber Medical College,PAK,,33.9992184,71.4850553,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:002408,,Usman Internet Service Provider Private Limited,PAK,,32.268586,72.904825,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:002523,,Tzee's Multi Services (Pvt.) Limited,PAK,,24.880931,67.048223,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:002585,,Nexlinx Networks Pvt Ltd,PAK,,31.514624,74.347351,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:002666,,Samz Broadband Networx ( SMC-PRIVATE ) LTD,PAK,,31.580958,74.36336,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:002727,,Pakistan Telecommunication LTD (PTCL),PAK,,24.802325,67.066993,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:002728,,Trans World Associates (Pvt.) Ltd.,PAK,,24.87524,66.833149,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:002842,,PKIX,PAK,,31.475643,74.342492,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:002902,,Zero Time Networks (Pvt.) Ltd,PAK,,32.135618,74.209846,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:003448,,PKIX,PAK,,33.673603,73.054592,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:003807,,Pakistan Telecommunication LTD (PTCL),PAK,,24.8607,67.0,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:005135,,Multinet Pakistan Pvt. Ltd.,PAK,,24.827995,67.099339,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:006041,,CubeXS Weatherly (Pvt) Ltd,PAK,,24.814769,67.026245,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:006437,,The Professional Communications Pvt Ltd,PAK,,33.726927,73.086937,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:006461,,KK Networks Private Limited,PAK,,31.51686,74.343503,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:006711,,KK Networks Private Limited,PAK,,31.51686,74.343503,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:006896,,Logon Broadband Pvt. Limited,PAK,,24.836124,67.03393,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:006921,,Getlinks (SMC-Private) Limited,PAK,,30.228766,71.47907,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:000605,,,PAN,,9.0068701,-79.5326068,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:002497,,Metro MPLS,PAN,,8.98659,-79.521698,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:002661,,Telxius Cable,PAN,,8.987235,-79.517856,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:003774,,Ufinet Panamá S.A.,PAN,,8.994047,-79.527426,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:004275,,Galaxy Communications,PAN,,8.980556,-79.509843,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:005468,,KIO,PAN,,8.927542,-79.593352,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:005870,,Ufinet Panamá S.A.,PAN,,8.983551,-79.521681,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:006703,,Telxius Cable,PAN,,9.011092,-79.475293,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:000900,,,PER,,-12.2578118,-76.8243506,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:000901,,,PER,,-12.2580668,-76.8258365,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:001572,,Gtd Peru,PER,,-12.12544,-76.977432,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:002001,,Win,PER,,-12.0876808,-77.0185578,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:002390,,,PER,,-17.9886451,-70.2379234,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:004687,,InterNexa Peru,PER,,-12.179186,-76.974613,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:004688,,Americatel,PER,,-12.087361,-76.97314,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:005676,,IPTP Networks,PER,,-12.099418,-77.021441,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:005916,,Cirion,PER,,-12.094823,-76.973532,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:006200,,"Equinix, Inc.",PER,,-12.087361,-76.97314,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:006285,,"EdgeUno, Inc.",PER,,-12.089142,-76.973399,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:006501,,Telxius Cable,PER,,-12.294672,-76.852414,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:006502,,Telefonica Del Perú S.A.A.,PER,,-12.085231,-76.97244,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:006543,,CLARO PERU,PER,,-12.210421,-76.962286,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:006602,,WIN Empresas,PER,,-12.086915,-77.012586,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:006660,,NOCPERU-LATIN TECHNOLOGIES,PER,,-8.11583,-79.031479,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:006673,,PIT,PER,,-12.089142,-76.973399,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:006822,,InterNexa Peru,PER,,16.472942,-71.517647,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:006904,,PIT,PER,,-16.38768,-71.526944,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:000974,,,PHL,,15.1683516,120.6056673,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:002189,,,PHL,,8.9364892,125.539428,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:002553,,Globe Telecom,PHL,,14.539221,121.020161,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:002554,,Globe Telecom,PHL,,10.331047,123.906754,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:002561,,"Equinix, Inc.",PHL,,14.55664,121.017899,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:002617,,Globe Telecom,PHL,,14.646129,121.01753,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
